,degree,fanout,fanin
GLCE,1.0,1.0,1.0
MRTO4,0.0,0.0,1.0
PIP5K1A,2.0,2.0,1.0
GORASP2,1.0,1.0,1.0
LCP2,5.0,5.0,1.0
MINOS1,1.0,1.0,1.0
CPPED1,1.0,1.0,1.0
IL16,1.0,1.0,1.0
ZDHHC23,0.0,0.0,1.0
PHF20L1,0.0,0.0,1.0
PTPN3,1.0,1.0,1.0
COL4A1,4.0,4.0,1.0
GTF2B,6.0,6.0,1.0
YEATS2,1.0,1.0,1.0
CMAS,0.0,0.0,1.0
GLT8D2,0.0,0.0,1.0
DIMT1,1.0,1.0,1.0
EIF2S3,6.0,6.0,1.0
MAN2B1,2.0,2.0,1.0
POLR1C,12.0,12.0,1.0
TMEM126B,1.0,1.0,1.0
ZNF445,0.0,0.0,1.0
BRAP,1.0,1.0,1.0
PTP4A1,0.0,0.0,1.0
TADA2A,1.0,1.0,1.0
ZNF710,0.0,0.0,1.0
TLE2,3.0,3.0,1.0
ACTA2,2.0,2.0,1.0
DHX15,1.0,1.0,1.0
HGS,7.0,7.0,1.0
USP9Y,0.0,0.0,1.0
BAZ2B,0.0,0.0,1.0
M6PR,3.0,3.0,1.0
UHRF1BP1,0.0,0.0,1.0
KDM1A,5.0,5.0,1.0
UBOX5,1.0,1.0,1.0
CDC20B,0.0,0.0,1.0
EXOSC9,5.0,5.0,1.0
THOC6,3.0,3.0,1.0
ACAP3,0.0,0.0,1.0
KRT33A,0.0,0.0,1.0
MC3R,1.0,1.0,1.0
ORC2,7.0,7.0,1.0
TMEM127,0.0,0.0,1.0
ATF7,0.0,0.0,1.0
RPL22,12.0,12.0,1.0
PELI3,1.0,1.0,1.0
PLXNB1,3.0,3.0,1.0
ARHGEF11,4.0,4.0,1.0
USP32,0.0,0.0,1.0
GLRB,0.0,0.0,1.0
THBS3,0.0,0.0,1.0
ZNF91,0.0,0.0,1.0
PIK3R2,20.0,20.0,1.0
ARMCX2,0.0,0.0,1.0
HTR1A,1.0,1.0,1.0
OTUD6A,0.0,0.0,1.0
DPP6,0.0,0.0,1.0
PPM1M,0.0,0.0,1.0
ZNF141,0.0,0.0,1.0
CLEC1A,0.0,0.0,1.0
OPN1LW,1.0,1.0,1.0
ZNF490,0.0,0.0,1.0
ZNRF2,1.0,1.0,1.0
FBF1,1.0,1.0,1.0
SLC35A3,1.0,1.0,1.0
WTAP,0.0,0.0,1.0
FBXO46,0.0,0.0,1.0
SLC15A4,2.0,2.0,1.0
PHKA2,1.0,1.0,1.0
ARHGEF10L,3.0,3.0,1.0
JAZF1,0.0,0.0,1.0
DOCK1,3.0,3.0,1.0
ARPC4,3.0,3.0,1.0
SYN1,2.0,2.0,1.0
GABRG2,1.0,1.0,1.0
NAALAD2,0.0,0.0,1.0
PCSK2,1.0,1.0,1.0
CDKN1A,10.0,10.0,1.0
SHQ1,0.0,0.0,1.0
CDIPT,1.0,1.0,1.0
RRAS2,0.0,0.0,1.0
ZNF506,0.0,0.0,1.0
MFAP4,1.0,1.0,1.0
KCNG2,2.0,2.0,1.0
NUP88,18.0,18.0,1.0
ZCCHC7,0.0,0.0,1.0
RBM33,0.0,0.0,1.0
OR52J3,1.0,1.0,1.0
SEMA6A,1.0,1.0,1.0
SRRM1,4.0,4.0,1.0
PDCD10,0.0,0.0,1.0
SCMH1,8.0,8.0,1.0
POU6F1,0.0,0.0,1.0
VPS39,0.0,0.0,1.0
PHACTR4,0.0,0.0,1.0
SNX20,0.0,0.0,1.0
ACIN1,0.0,0.0,1.0
SALL2,0.0,0.0,1.0
TCF25,0.0,0.0,1.0
SLC6A9,1.0,1.0,1.0
NEK9,1.0,1.0,1.0
SLC7A6OS,0.0,0.0,1.0
OR56A4,1.0,1.0,1.0
ANKRD28,1.0,1.0,1.0
ZNF354A,0.0,0.0,1.0
DNTTIP2,0.0,0.0,1.0
PSMD3,47.0,47.0,1.0
PNMT,1.0,1.0,1.0
ZKSCAN5,0.0,0.0,1.0
NME6,0.0,0.0,1.0
TRIM68,0.0,0.0,1.0
ANXA11,0.0,0.0,1.0
KLHL14,0.0,0.0,1.0
POU3F2,0.0,0.0,1.0
UBXN1,0.0,0.0,1.0
SPAG17,0.0,0.0,1.0
SBNO2,0.0,0.0,1.0
MSI1,1.0,1.0,1.0
SCAF1,0.0,0.0,1.0
HCFC2,0.0,0.0,1.0
LIG3,4.0,4.0,1.0
STAG3,1.0,1.0,1.0
STRN,0.0,0.0,1.0
TROVE2,0.0,0.0,1.0
GALNT8,0.0,0.0,1.0
NCKAP1L,3.0,3.0,1.0
SHROOM3,0.0,0.0,1.0
MTMR9,3.0,3.0,1.0
GOLGA7,1.0,1.0,1.0
ZNF681,0.0,0.0,1.0
SEMA5B,2.0,2.0,1.0
OPA3,0.0,0.0,1.0
HPR,1.0,1.0,1.0
OR1A2,1.0,1.0,1.0
SAMD9L,0.0,0.0,1.0
ROBO1,7.0,7.0,1.0
TAS2R20,1.0,1.0,1.0
HLA-A,7.0,7.0,1.0
CTSH,3.0,3.0,1.0
GNL2,0.0,0.0,1.0
RUVBL1,4.0,4.0,1.0
DCLRE1A,1.0,1.0,1.0
ATP6V1B2,3.0,3.0,1.0
ANGEL1,0.0,0.0,1.0
GPR162,0.0,0.0,1.0
PON2,1.0,1.0,1.0
STRN4,0.0,0.0,1.0
PDE7A,0.0,0.0,1.0
SLC9A6,1.0,1.0,1.0
TRIP11,2.0,2.0,1.0
SHOX2,0.0,0.0,1.0
LRRC52,0.0,0.0,1.0
TRIM64,0.0,0.0,1.0
DMTF1,0.0,0.0,1.0
ARAP2,1.0,1.0,1.0
TRH,1.0,1.0,1.0
MKKS,0.0,0.0,1.0
TPO,0.0,0.0,1.0
MRPS22,3.0,3.0,1.0
APOL2,0.0,0.0,1.0
BAZ1B,2.0,2.0,1.0
CLK1,0.0,0.0,1.0
FAM71F1,0.0,0.0,1.0
PSMA4,46.0,46.0,1.0
SPHKAP,0.0,0.0,1.0
GPR137,0.0,0.0,1.0
KIF20B,2.0,2.0,1.0
VPS54,1.0,1.0,1.0
DNALI1,0.0,0.0,1.0
ARMC9,0.0,0.0,1.0
WDSUB1,0.0,0.0,1.0
PTPRZ1,1.0,1.0,1.0
SRGAP3,2.0,2.0,1.0
NIT1,0.0,0.0,1.0
TTC26,1.0,1.0,1.0
SLC36A4,2.0,2.0,1.0
TRAFD1,0.0,0.0,1.0
MORC1,0.0,0.0,1.0
ZDHHC2,1.0,1.0,1.0
FBXO8,0.0,0.0,1.0
TNFSF10,4.0,4.0,1.0
OBP2B,0.0,0.0,1.0
PIGC,1.0,1.0,1.0
KRR1,2.0,2.0,1.0
HEPHL1,0.0,0.0,1.0
LLGL1,0.0,0.0,1.0
DNAI2,0.0,0.0,1.0
HTN3,0.0,0.0,1.0
MALT1,4.0,4.0,1.0
OR4B1,1.0,1.0,1.0
JAM3,1.0,1.0,1.0
STXBP1,6.0,6.0,1.0
USP8,4.0,4.0,1.0
DIDO1,1.0,1.0,1.0
KLF12,0.0,0.0,1.0
NLK,1.0,1.0,1.0
SLC5A6,1.0,1.0,1.0
CDK18,0.0,0.0,1.0
PUS10,0.0,0.0,1.0
EIF1B,0.0,0.0,1.0
PRRX1,0.0,0.0,1.0
CASP3,10.0,10.0,1.0
CRTC1,0.0,0.0,1.0
PPP2R3C,0.0,0.0,1.0
CLDN2,1.0,1.0,1.0
SCGB2A2,0.0,0.0,1.0
TCL1A,0.0,0.0,1.0
ZNF792,0.0,0.0,1.0
EPHA2,1.0,1.0,1.0
ELSPBP1,0.0,0.0,1.0
ZC3H12C,0.0,0.0,1.0
MAVS,6.0,6.0,1.0
SYT7,1.0,1.0,1.0
IGFALS,1.0,1.0,1.0
TOP3A,5.0,5.0,1.0
CD19,5.0,5.0,1.0
TAGLN3,0.0,0.0,1.0
ARL6IP5,0.0,0.0,1.0
TMEM232,0.0,0.0,1.0
RGPD5,0.0,0.0,1.0
SLC44A3,1.0,1.0,1.0
KLHL20,2.0,2.0,1.0
CEP57,5.0,5.0,1.0
FDPS,1.0,1.0,1.0
RLF,0.0,0.0,1.0
SAP30L,2.0,2.0,1.0
PTCD3,3.0,3.0,1.0
MED1,3.0,3.0,1.0
SDR42E1,0.0,0.0,1.0
SEC14L3,0.0,0.0,1.0
SENP2,1.0,1.0,1.0
ZC3H8,1.0,1.0,1.0
NEXN,0.0,0.0,1.0
ALOX12,5.0,5.0,1.0
DCAF12L2,0.0,0.0,1.0
GNPDA1,0.0,0.0,1.0
PRKAA1,4.0,4.0,1.0
GPRC5C,0.0,0.0,1.0
FBXL12,2.0,2.0,1.0
ERCC3,20.0,20.0,1.0
IP6K1,2.0,2.0,1.0
OR4K2,1.0,1.0,1.0
OTUD5,2.0,2.0,1.0
TRIM52,0.0,0.0,1.0
FEM1B,1.0,1.0,1.0
USP45,1.0,1.0,1.0
RUNDC3B,0.0,0.0,1.0
PSMB2,46.0,46.0,1.0
CCT5,5.0,5.0,1.0
BACE2,0.0,0.0,1.0
LETM2,0.0,0.0,1.0
RDH13,1.0,1.0,1.0
TIGD2,0.0,0.0,1.0
ST7L,0.0,0.0,1.0
HLTF,1.0,1.0,1.0
SNIP1,0.0,0.0,1.0
BCLAF1,0.0,0.0,1.0
TRPC5,2.0,2.0,1.0
NKPD1,0.0,0.0,1.0
KATNAL1,0.0,0.0,1.0
KLHL3,2.0,2.0,1.0
KCNH7,1.0,1.0,1.0
GLOD4,0.0,0.0,1.0
NPPC,1.0,1.0,1.0
ERLEC1,2.0,2.0,1.0
FUK,0.0,0.0,1.0
CCDC34,0.0,0.0,1.0
ROCK1,6.0,6.0,1.0
TMCC3,0.0,0.0,1.0
HSF2,0.0,0.0,1.0
UEVLD,0.0,0.0,1.0
ZNF431,0.0,0.0,1.0
COL1A2,3.0,3.0,1.0
TMLHE,1.0,1.0,1.0
MRPL49,3.0,3.0,1.0
SSX2IP,0.0,0.0,1.0
CCDC142,0.0,0.0,1.0
CCDC112,0.0,0.0,1.0
LIN7C,2.0,2.0,1.0
SMTNL2,0.0,0.0,1.0
PDXDC1,0.0,0.0,1.0
GTF2IRD2B,0.0,0.0,1.0
LRRC27,0.0,0.0,1.0
OR1S1,1.0,1.0,1.0
LRP1B,0.0,0.0,1.0
ABCA2,1.0,1.0,1.0
DDB1,8.0,8.0,1.0
TMTC1,0.0,0.0,1.0
ALOX5,13.0,13.0,1.0
SPTLC1,1.0,1.0,1.0
ANXA5,1.0,1.0,1.0
ASCL2,0.0,0.0,1.0
KRT26,0.0,0.0,1.0
TMEM39B,0.0,0.0,1.0
SNTB1,0.0,0.0,1.0
DHRS12,0.0,0.0,1.0
DMAP1,1.0,1.0,1.0
IPO7,0.0,0.0,1.0
OR7D4,1.0,1.0,1.0
MAGEB10,0.0,0.0,1.0
EDDM3A,0.0,0.0,1.0
LARP1,0.0,0.0,1.0
FBXO45,0.0,0.0,1.0
P2RX7,2.0,2.0,1.0
XPOT,1.0,1.0,1.0
SKAP2,1.0,1.0,1.0
CNN3,0.0,0.0,1.0
COMMD2,1.0,1.0,1.0
COPS7B,4.0,4.0,1.0
TRAPPC12,1.0,1.0,1.0
UBE2I,18.0,18.0,1.0
HELQ,0.0,0.0,1.0
MMP13,3.0,3.0,1.0
SCN4B,2.0,2.0,1.0
GIGYF1,0.0,0.0,1.0
TPH1,1.0,1.0,1.0
LAD1,0.0,0.0,1.0
MAP3K9,0.0,0.0,1.0
IGSF10,0.0,0.0,1.0
UNC50,0.0,0.0,1.0
HYAL2,1.0,1.0,1.0
LAMA1,2.0,2.0,1.0
RIPK3,3.0,3.0,1.0
ATP7A,3.0,3.0,1.0
NDUFS4,1.0,1.0,1.0
AP3M1,1.0,1.0,1.0
TNFSF12,1.0,1.0,1.0
SIN3B,2.0,2.0,1.0
CCND2,2.0,2.0,1.0
CHRNE,1.0,1.0,1.0
IGFBPL1,0.0,0.0,1.0
OR5L2,1.0,1.0,1.0
TMEM17,0.0,0.0,1.0
WDR72,0.0,0.0,1.0
RASA3,2.0,2.0,1.0
SNRPG,6.0,6.0,1.0
BTF3L4,0.0,0.0,1.0
STOML3,0.0,0.0,1.0
SRL,0.0,0.0,1.0
IVD,0.0,0.0,1.0
LRRC20,0.0,0.0,1.0
HSF5,0.0,0.0,1.0
IFT122,1.0,1.0,1.0
C1QL1,0.0,0.0,1.0
STARD8,1.0,1.0,1.0
DNAH12,0.0,0.0,1.0
FAM76B,0.0,0.0,1.0
AGPAT4,1.0,1.0,1.0
MAPK11,12.0,12.0,1.0
PDIA3,3.0,3.0,1.0
SCN3A,2.0,2.0,1.0
KCNC3,1.0,1.0,1.0
TCF7L1,5.0,5.0,1.0
CRYZ,0.0,0.0,1.0
STIM1,3.0,3.0,1.0
MYO18B,0.0,0.0,1.0
CACNG5,2.0,2.0,1.0
NFKB2,11.0,11.0,1.0
IARS,2.0,2.0,1.0
CCDC25,0.0,0.0,1.0
RSF1,1.0,1.0,1.0
RIPK1,13.0,13.0,1.0
POLR2D,23.0,23.0,1.0
ZNF215,0.0,0.0,1.0
CWH43,0.0,0.0,1.0
ZNF35,0.0,0.0,1.0
CBFA2T2,0.0,0.0,1.0
GBP2,0.0,0.0,1.0
TM6SF2,0.0,0.0,1.0
ZC3H12B,0.0,0.0,1.0
BEX1,0.0,0.0,1.0
PAIP2B,0.0,0.0,1.0
IL10RB,3.0,3.0,1.0
NFIB,0.0,0.0,1.0
HSP90AB1,10.0,10.0,1.0
IL21,1.0,1.0,1.0
BBS10,0.0,0.0,1.0
IL17RD,1.0,1.0,1.0
LDLRAD2,0.0,0.0,1.0
SH2D3A,0.0,0.0,1.0
TMEM177,0.0,0.0,1.0
DLX5,1.0,1.0,1.0
KIAA0825,0.0,0.0,1.0
NEUROG3,1.0,1.0,1.0
HIVEP2,0.0,0.0,1.0
ST8SIA4,1.0,1.0,1.0
AFAP1L1,0.0,0.0,1.0
ARHGEF7,5.0,5.0,1.0
LECT2,0.0,0.0,1.0
TIMM17A,1.0,1.0,1.0
PHIP,0.0,0.0,1.0
CHST10,1.0,1.0,1.0
MCF2L2,0.0,0.0,1.0
RNF148,0.0,0.0,1.0
WNT11,2.0,2.0,1.0
OR5AN1,1.0,1.0,1.0
TADA1,1.0,1.0,1.0
ZCCHC8,0.0,0.0,1.0
HYAL3,2.0,2.0,1.0
SEMG1,1.0,1.0,1.0
EFNA1,1.0,1.0,1.0
ORAOV1,0.0,0.0,1.0
OR10G8,1.0,1.0,1.0
HAUS8,5.0,5.0,1.0
ANO10,0.0,0.0,1.0
BACH1,0.0,0.0,1.0
LIPA,1.0,1.0,1.0
CCDC6,0.0,0.0,1.0
OGFOD2,0.0,0.0,1.0
SAMHD1,0.0,0.0,1.0
ZNF527,0.0,0.0,1.0
PHTF1,0.0,0.0,1.0
CDC73,3.0,3.0,1.0
SH2B1,2.0,2.0,1.0
ABCB9,0.0,0.0,1.0
TTC7A,0.0,0.0,1.0
STAMBPL1,1.0,1.0,1.0
ANKRD1,1.0,1.0,1.0
BTAF1,0.0,0.0,1.0
CAV1,5.0,5.0,1.0
CASC1,0.0,0.0,1.0
ZC3HAV1L,0.0,0.0,1.0
ATG4D,1.0,1.0,1.0
OPRL1,1.0,1.0,1.0
SERTAD2,0.0,0.0,1.0
SLC22A24,0.0,0.0,1.0
PRSS1,2.0,2.0,1.0
UFSP2,0.0,0.0,1.0
AKAP11,0.0,0.0,1.0
SPATA3,0.0,0.0,1.0
ZNF558,0.0,0.0,1.0
ARMCX3,0.0,0.0,1.0
AK7,1.0,1.0,1.0
SEC24C,4.0,4.0,1.0
ZBTB9,0.0,0.0,1.0
SAP130,2.0,2.0,1.0
SMAD2,8.0,8.0,1.0
HIST1H2AB,27.0,27.0,1.0
POLR1E,6.0,6.0,1.0
GATAD2A,4.0,4.0,1.0
RRP1B,0.0,0.0,1.0
CIAO1,1.0,1.0,1.0
ZNF665,0.0,0.0,1.0
ZBTB47,0.0,0.0,1.0
ZNF441,0.0,0.0,1.0
IRX2,0.0,0.0,1.0
CLDN11,1.0,1.0,1.0
HSPA1L,4.0,4.0,1.0
DCTD,1.0,1.0,1.0
LILRA1,1.0,1.0,1.0
ARID3C,0.0,0.0,1.0
INTU,0.0,0.0,1.0
HMGCR,2.0,2.0,1.0
TM4SF1,0.0,0.0,1.0
ACTL6B,2.0,2.0,1.0
SPATA17,0.0,0.0,1.0
IKBKE,6.0,6.0,1.0
HMGN4,0.0,0.0,1.0
PLSCR4,0.0,0.0,1.0
MBD3,4.0,4.0,1.0
TECPR1,0.0,0.0,1.0
ENGASE,0.0,0.0,1.0
DDB2,6.0,6.0,1.0
ST7,0.0,0.0,1.0
ETNK2,1.0,1.0,1.0
KIAA1217,0.0,0.0,1.0
PYCR2,0.0,0.0,1.0
ANKRD7,0.0,0.0,1.0
HIST1H2AA,6.0,6.0,1.0
CDH24,0.0,0.0,1.0
GPRC5B,0.0,0.0,1.0
HIST1H4C,0.0,0.0,1.0
PYROXD2,0.0,0.0,1.0
SULT1C3,0.0,0.0,1.0
ZNF284,0.0,0.0,1.0
FMNL1,1.0,1.0,1.0
ZFYVE21,0.0,0.0,1.0
SMO,2.0,2.0,1.0
CMIP,0.0,0.0,1.0
HSD3B2,3.0,3.0,1.0
TUBB1,4.0,4.0,1.0
RAB4A,4.0,4.0,1.0
POU2F3,0.0,0.0,1.0
CDH5,1.0,1.0,1.0
LNX2,0.0,0.0,1.0
ALG5,0.0,0.0,1.0
TXNDC9,0.0,0.0,1.0
TRIM14,0.0,0.0,1.0
HIP1,0.0,0.0,1.0
STX8,0.0,0.0,1.0
CWC15,1.0,1.0,1.0
RABL3,0.0,0.0,1.0
OSTM1,0.0,0.0,1.0
KCNMA1,2.0,2.0,1.0
ZNF599,0.0,0.0,1.0
ZNF345,0.0,0.0,1.0
CTNNA1,3.0,3.0,1.0
SEMA4A,1.0,1.0,1.0
HDAC3,11.0,11.0,1.0
DNAJA3,0.0,0.0,1.0
WDR63,0.0,0.0,1.0
ZNF576,0.0,0.0,1.0
ASB15,2.0,2.0,1.0
ROR2,1.0,1.0,1.0
ADAL,2.0,2.0,1.0
ACACB,3.0,3.0,1.0
EIF2D,0.0,0.0,1.0
PRDM10,0.0,0.0,1.0
UTP6,2.0,2.0,1.0
AKT3,15.0,15.0,1.0
ZNF248,0.0,0.0,1.0
EBF3,0.0,0.0,1.0
ZNF518B,0.0,0.0,1.0
OR2T34,1.0,1.0,1.0
SYDE2,1.0,1.0,1.0
ECHDC1,0.0,0.0,1.0
COQ4,0.0,0.0,1.0
ARNTL,1.0,1.0,1.0
CHST11,1.0,1.0,1.0
GSN,3.0,3.0,1.0
N6AMT1,2.0,2.0,1.0
OR5K4,1.0,1.0,1.0
RNF8,3.0,3.0,1.0
POMC,4.0,4.0,1.0
RGS7,1.0,1.0,1.0
SIRT5,1.0,1.0,1.0
CEP85,0.0,0.0,1.0
COBLL1,0.0,0.0,1.0
FAM96A,0.0,0.0,1.0
GPT2,0.0,0.0,1.0
HERC1,1.0,1.0,1.0
RAD23B,3.0,3.0,1.0
U2AF1L4,4.0,4.0,1.0
CLIC5,0.0,0.0,1.0
KIAA0753,0.0,0.0,1.0
KCNK17,2.0,2.0,1.0
KRTAP19-7,0.0,0.0,1.0
ZNF570,0.0,0.0,1.0
CYP2C8,4.0,4.0,1.0
PLXNB2,0.0,0.0,1.0
SLC25A46,0.0,0.0,1.0
WDR53,0.0,0.0,1.0
BCL11B,0.0,0.0,1.0
ACTR3,3.0,3.0,1.0
PIK3C2B,1.0,1.0,1.0
CDC42SE1,0.0,0.0,1.0
PTK6,11.0,11.0,1.0
TMCC1,0.0,0.0,1.0
TCTN3,1.0,1.0,1.0
SLC6A8,1.0,1.0,1.0
HS1BP3,0.0,0.0,1.0
ZNF253,0.0,0.0,1.0
OR4D10,1.0,1.0,1.0
FAM168A,0.0,0.0,1.0
ERMN,0.0,0.0,1.0
HLA-E,5.0,5.0,1.0
ACVR1,0.0,0.0,1.0
TTC5,1.0,1.0,1.0
LONP1,0.0,0.0,1.0
SCYL3,0.0,0.0,1.0
APLP2,3.0,3.0,1.0
LRRC57,0.0,0.0,1.0
ACVRL1,1.0,1.0,1.0
ARMC1,0.0,0.0,1.0
PCDH1,0.0,0.0,1.0
PEX11G,0.0,0.0,1.0
SRPRB,2.0,2.0,1.0
ZNF510,0.0,0.0,1.0
PSMD7,47.0,47.0,1.0
LHX3,1.0,1.0,1.0
PNPLA4,1.0,1.0,1.0
TEAD3,2.0,2.0,1.0
DUS4L,0.0,0.0,1.0
ZNHIT6,0.0,0.0,1.0
GPD1,1.0,1.0,1.0
EIF2AK1,0.0,0.0,1.0
CNTF,1.0,1.0,1.0
CHMP7,2.0,2.0,1.0
PDGFRB,3.0,3.0,1.0
ACSL3,1.0,1.0,1.0
COQ10B,0.0,0.0,1.0
GNPAT,2.0,2.0,1.0
ANKRD9,1.0,1.0,1.0
XPR1,0.0,0.0,1.0
LRRC28,0.0,0.0,1.0
LRRC8C,1.0,1.0,1.0
USP9X,4.0,4.0,1.0
NSMCE4A,1.0,1.0,1.0
IQCB1,1.0,1.0,1.0
RIT1,1.0,1.0,1.0
TSKS,0.0,0.0,1.0
NSA2,0.0,0.0,1.0
THOC3,3.0,3.0,1.0
IQUB,0.0,0.0,1.0
DPYSL3,1.0,1.0,1.0
HIST1H2BM,28.0,28.0,1.0
DUSP11,0.0,0.0,1.0
TG,0.0,0.0,1.0
TM9SF3,0.0,0.0,1.0
ZNF8,0.0,0.0,1.0
CD274,1.0,1.0,1.0
KDM5B,2.0,2.0,1.0
TMED4,0.0,0.0,1.0
GLCCI1,0.0,0.0,1.0
CCDC91,0.0,0.0,1.0
P2RY8,0.0,0.0,1.0
EIF2B1,1.0,1.0,1.0
GALNT2,1.0,1.0,1.0
PLA2G5,6.0,6.0,1.0
PRR15,0.0,0.0,1.0
TMEM86B,1.0,1.0,1.0
TDRD3,0.0,0.0,1.0
CUL7,3.0,3.0,1.0
ORAI3,0.0,0.0,1.0
BTBD6,2.0,2.0,1.0
TAF3,6.0,6.0,1.0
LYL1,0.0,0.0,1.0
DCAF10,1.0,1.0,1.0
INS,7.0,7.0,1.0
LIMS1,1.0,1.0,1.0
ZBTB37,0.0,0.0,1.0
RBAK,0.0,0.0,1.0
ZNF763,0.0,0.0,1.0
STEAP2,1.0,1.0,1.0
MGA,1.0,1.0,1.0
POLRMT,2.0,2.0,1.0
PPY,1.0,1.0,1.0
MARK3,8.0,8.0,1.0
TUBA1A,9.0,9.0,1.0
EZR,1.0,1.0,1.0
IL36B,1.0,1.0,1.0
SLC45A4,0.0,0.0,1.0
CCDC150,0.0,0.0,1.0
OR2T29,1.0,1.0,1.0
TNFRSF11B,1.0,1.0,1.0
HINT1,0.0,0.0,1.0
COMMD10,1.0,1.0,1.0
LPO,0.0,0.0,1.0
CSDE1,0.0,0.0,1.0
FAM133B,0.0,0.0,1.0
ZNFX1,0.0,0.0,1.0
KIAA0355,0.0,0.0,1.0
TRAPPC9,2.0,2.0,1.0
PPP4R1,0.0,0.0,1.0
MDS2,0.0,0.0,1.0
PRMT3,2.0,2.0,1.0
MTCH1,0.0,0.0,1.0
PYCR1,0.0,0.0,1.0
CCDC88A,0.0,0.0,1.0
CLEC7A,0.0,0.0,1.0
CLDN10,1.0,1.0,1.0
XG,0.0,0.0,1.0
LTB4R2,1.0,1.0,1.0
POLR2J2,0.0,0.0,1.0
PDE4B,1.0,1.0,1.0
PGAP2,0.0,0.0,1.0
SIRT2,0.0,0.0,1.0
SVIL,0.0,0.0,1.0
TEKT2,0.0,0.0,1.0
MAGEE2,0.0,0.0,1.0
MBD1,1.0,1.0,1.0
SEC24D,4.0,4.0,1.0
YWHAE,14.0,14.0,1.0
OR52E8,1.0,1.0,1.0
TCTE1,0.0,0.0,1.0
CSRP3,0.0,0.0,1.0
SNCAIP,1.0,1.0,1.0
MED23,1.0,1.0,1.0
RNASEH2C,0.0,0.0,1.0
CCDC28B,0.0,0.0,1.0
NFE2L2,0.0,0.0,1.0
FAM45A,0.0,0.0,1.0
MFSD5,0.0,0.0,1.0
PKP2,1.0,1.0,1.0
SIDT2,0.0,0.0,1.0
FBLN1,1.0,1.0,1.0
POP4,1.0,1.0,1.0
PDLIM7,1.0,1.0,1.0
PSMB7,47.0,47.0,1.0
EIF4G3,1.0,1.0,1.0
SYAP1,0.0,0.0,1.0
SERPINA4,1.0,1.0,1.0
SPDEF,0.0,0.0,1.0
ESRP1,2.0,2.0,1.0
FAM3C,1.0,1.0,1.0
FGD2,3.0,3.0,1.0
USP20,1.0,1.0,1.0
FNDC1,0.0,0.0,1.0
FGFR4,7.0,7.0,1.0
RAP1GDS1,0.0,0.0,1.0
CHKA,2.0,2.0,1.0
RAB20,1.0,1.0,1.0
FHL2,1.0,1.0,1.0
F8,5.0,5.0,1.0
GPR149,0.0,0.0,1.0
KLF15,1.0,1.0,1.0
ARID4B,2.0,2.0,1.0
ANKIB1,0.0,0.0,1.0
ANKZF1,0.0,0.0,1.0
NAT8,1.0,1.0,1.0
DHX32,0.0,0.0,1.0
HINFP,0.0,0.0,1.0
ESYT3,1.0,1.0,1.0
IPO11,0.0,0.0,1.0
SEMA3D,0.0,0.0,1.0
TSPYL2,1.0,1.0,1.0
TBX3,0.0,0.0,1.0
CYP7A1,3.0,3.0,1.0
ABTB2,0.0,0.0,1.0
MTMR11,0.0,0.0,1.0
DQX1,0.0,0.0,1.0
DGCR8,1.0,1.0,1.0
SP2,0.0,0.0,1.0
TMEM140,0.0,0.0,1.0
CNNM1,0.0,0.0,1.0
RGS22,0.0,0.0,1.0
CDKL1,0.0,0.0,1.0
NKX1-2,0.0,0.0,1.0
GDPD5,1.0,1.0,1.0
RAET1E,1.0,1.0,1.0
MGST1,2.0,2.0,1.0
SORBS3,1.0,1.0,1.0
LMTK3,0.0,0.0,1.0
SHPK,0.0,0.0,1.0
ANXA4,0.0,0.0,1.0
TRAPPC10,2.0,2.0,1.0
CTNNB1,17.0,17.0,1.0
ACAT2,0.0,0.0,1.0
MRPL1,3.0,3.0,1.0
HECTD2,1.0,1.0,1.0
PGM2,4.0,4.0,1.0
PDZRN3,0.0,0.0,1.0
ZNF98,0.0,0.0,1.0
TRDMT1,0.0,0.0,1.0
CTNNA2,1.0,1.0,1.0
PLGLB2,0.0,0.0,1.0
PUM1,1.0,1.0,1.0
AP1AR,0.0,0.0,1.0
PPM1B,1.0,1.0,1.0
LALBA,1.0,1.0,1.0
RSG1,0.0,0.0,1.0
METTL18,0.0,0.0,1.0
GAB1,19.0,19.0,1.0
PACRGL,0.0,0.0,1.0
GNG3,19.0,19.0,1.0
EEF1G,0.0,0.0,1.0
H2AFZ,22.0,22.0,1.0
PRC1,1.0,1.0,1.0
CCDC66,0.0,0.0,1.0
HIC1,1.0,1.0,1.0
DYNC2LI1,1.0,1.0,1.0
KRTAP9-2,0.0,0.0,1.0
SLC4A2,1.0,1.0,1.0
DNAJB7,0.0,0.0,1.0
IGSF9,0.0,0.0,1.0
KLHL5,2.0,2.0,1.0
SPAG16,0.0,0.0,1.0
RPL15,12.0,12.0,1.0
WDR26,0.0,0.0,1.0
CLVS1,1.0,1.0,1.0
UCK2,1.0,1.0,1.0
JRK,0.0,0.0,1.0
CSRP1,1.0,1.0,1.0
RNF170,0.0,0.0,1.0
MIER1,0.0,0.0,1.0
SCPEP1,0.0,0.0,1.0
METTL14,0.0,0.0,1.0
UBE2F,2.0,2.0,1.0
NMT2,1.0,1.0,1.0
PFKFB3,0.0,0.0,1.0
KLHL13,2.0,2.0,1.0
TRIM34,0.0,0.0,1.0
UGT3A1,0.0,0.0,1.0
SH2D5,0.0,0.0,1.0
CORO2B,0.0,0.0,1.0
SLC2A2,2.0,2.0,1.0
