,degree,fanout,fanin
RPH3A,0.0,0.0,1.0
URB1,0.0,0.0,1.0
VPS26A,1.0,1.0,1.0
NARS,1.0,1.0,1.0
KIAA1211L,0.0,0.0,1.0
GRM2,1.0,1.0,1.0
NOP9,0.0,0.0,1.0
AVL9,0.0,0.0,1.0
IFI27,0.0,0.0,1.0
MBD5,1.0,1.0,1.0
NUP35,18.0,18.0,1.0
FAM220A,0.0,0.0,1.0
LAX1,0.0,0.0,1.0
PXDNL,0.0,0.0,1.0
MEIS3,0.0,0.0,1.0
RPS3A,15.0,15.0,1.0
ZNF383,0.0,0.0,1.0
CRYL1,1.0,1.0,1.0
OR5AP2,1.0,1.0,1.0
CLEC2B,1.0,1.0,1.0
SPDYE1,0.0,0.0,1.0
TMEM141,0.0,0.0,1.0
TBKBP1,0.0,0.0,1.0
FANCI,2.0,2.0,1.0
DDX5,3.0,3.0,1.0
SLC9A7,1.0,1.0,1.0
LAIR1,2.0,2.0,1.0
CAMSAP1,0.0,0.0,1.0
BEX2,0.0,0.0,1.0
DPP3,0.0,0.0,1.0
PCNA,22.0,22.0,1.0
DIO1,1.0,1.0,1.0
COMMD6,1.0,1.0,1.0
DGKA,0.0,0.0,1.0
VRK1,2.0,2.0,1.0
CSGALNACT2,1.0,1.0,1.0
TRIM14,0.0,0.0,1.0
HMBS,1.0,1.0,1.0
SEC14L1,0.0,0.0,1.0
SPACA1,0.0,0.0,1.0
CAMLG,0.0,0.0,1.0
MYF5,1.0,1.0,1.0
USP18,3.0,3.0,1.0
SIN3A,3.0,3.0,1.0
SMIM3,0.0,0.0,1.0
ZSCAN29,0.0,0.0,1.0
KCNJ10,3.0,3.0,1.0
PDPK1,12.0,12.0,1.0
PDLIM7,1.0,1.0,1.0
HIBADH,0.0,0.0,1.0
SAMD14,0.0,0.0,1.0
AHDC1,0.0,0.0,1.0
CD2BP2,1.0,1.0,1.0
BRD7,1.0,1.0,1.0
ACVR2A,2.0,2.0,1.0
NEDD1,5.0,5.0,1.0
PPP2CB,34.0,34.0,1.0
KCNK1,2.0,2.0,1.0
CHERP,1.0,1.0,1.0
OR52M1,1.0,1.0,1.0
ATP6V1D,4.0,4.0,1.0
MCM7,4.0,4.0,1.0
SMNDC1,1.0,1.0,1.0
KATNBL1,0.0,0.0,1.0
ALG5,0.0,0.0,1.0
ZNF76,0.0,0.0,1.0
EXOSC8,5.0,5.0,1.0
RBM12B,0.0,0.0,1.0
STKLD1,0.0,0.0,1.0
ARHGAP6,1.0,1.0,1.0
IFI16,0.0,0.0,1.0
TMCC2,0.0,0.0,1.0
ZBTB45,0.0,0.0,1.0
NUDT9,1.0,1.0,1.0
CLDN20,1.0,1.0,1.0
TP53INP1,2.0,2.0,1.0
CIPC,0.0,0.0,1.0
GARS,2.0,2.0,1.0
FLAD1,1.0,1.0,1.0
TMEM33,0.0,0.0,1.0
PRPF18,0.0,0.0,1.0
EIF1AY,0.0,0.0,1.0
INTS7,1.0,1.0,1.0
TBC1D9,0.0,0.0,1.0
ARID4A,1.0,1.0,1.0
CHMP7,2.0,2.0,1.0
FGFR3,8.0,8.0,1.0
ARHGAP18,1.0,1.0,1.0
RSBN1L,0.0,0.0,1.0
ESRP1,2.0,2.0,1.0
COX20,0.0,0.0,1.0
CUEDC1,0.0,0.0,1.0
SCAMP4,0.0,0.0,1.0
ANKRD46,0.0,0.0,1.0
ZBTB39,0.0,0.0,1.0
ARIH2,1.0,1.0,1.0
SLC26A8,0.0,0.0,1.0
PPM1A,2.0,2.0,1.0
TMEM87B,0.0,0.0,1.0
MVB12B,2.0,2.0,1.0
IGFBPL1,0.0,0.0,1.0
POGZ,0.0,0.0,1.0
ZCCHC10,0.0,0.0,1.0
SUSD1,0.0,0.0,1.0
CISD1,0.0,0.0,1.0
TMEM155,0.0,0.0,1.0
SNX30,0.0,0.0,1.0
SNRPD3,6.0,6.0,1.0
PSMD2,47.0,47.0,1.0
LIMA1,0.0,0.0,1.0
CEBPG,0.0,0.0,1.0
ENOX2,0.0,0.0,1.0
TIGD7,0.0,0.0,1.0
ZSCAN16,0.0,0.0,1.0
ME3,1.0,1.0,1.0
ATN1,1.0,1.0,1.0
PRPF4,1.0,1.0,1.0
TMEM184C,0.0,0.0,1.0
ZNF84,0.0,0.0,1.0
PRMT1,4.0,4.0,1.0
SUCLG1,1.0,1.0,1.0
LPIN2,4.0,4.0,1.0
ZNF429,0.0,0.0,1.0
NIM1K,0.0,0.0,1.0
WBP4,1.0,1.0,1.0
USP1,2.0,2.0,1.0
SH3PXD2A,1.0,1.0,1.0
SNPH,0.0,0.0,1.0
MANSC1,0.0,0.0,1.0
IMPA1,1.0,1.0,1.0
DMWD,0.0,0.0,1.0
CHMP3,2.0,2.0,1.0
CSNK2A1,9.0,9.0,1.0
RABGGTB,2.0,2.0,1.0
BHLHB9,0.0,0.0,1.0
MRPL53,3.0,3.0,1.0
RWDD3,0.0,0.0,1.0
CLIP4,0.0,0.0,1.0
ECT2L,0.0,0.0,1.0
SPCS2,4.0,4.0,1.0
TMEM129,1.0,1.0,1.0
CRNKL1,1.0,1.0,1.0
MACF1,0.0,0.0,1.0
SRP14,2.0,2.0,1.0
NOM1,0.0,0.0,1.0
CAPRIN1,0.0,0.0,1.0
FCGRT,0.0,0.0,1.0
IFITM3,0.0,0.0,1.0
MCCC1,2.0,2.0,1.0
MKKS,0.0,0.0,1.0
RASA3,2.0,2.0,1.0
DENND1C,1.0,1.0,1.0
RALGPS2,0.0,0.0,1.0
CREBZF,0.0,0.0,1.0
GPKOW,1.0,1.0,1.0
RRNAD1,0.0,0.0,1.0
MSN,2.0,2.0,1.0
RIC8B,0.0,0.0,1.0
GIMAP5,0.0,0.0,1.0
ARL2BP,0.0,0.0,1.0
KCTD8,0.0,0.0,1.0
GNAI3,4.0,4.0,1.0
DUS4L,0.0,0.0,1.0
ZNF484,0.0,0.0,1.0
NSUN7,0.0,0.0,1.0
GMFB,0.0,0.0,1.0
ATG13,1.0,1.0,1.0
ADIPOR2,1.0,1.0,1.0
NNT,1.0,1.0,1.0
LANCL2,0.0,0.0,1.0
CA1,4.0,4.0,1.0
DDX18,0.0,0.0,1.0
FAM13B,1.0,1.0,1.0
FKBP3,0.0,0.0,1.0
MRPL42,3.0,3.0,1.0
ZNF573,0.0,0.0,1.0
PAN3,1.0,1.0,1.0
SNX33,0.0,0.0,1.0
TLR10,1.0,1.0,1.0
LZIC,0.0,0.0,1.0
PPIF,0.0,0.0,1.0
DISP1,0.0,0.0,1.0
ZNF776,0.0,0.0,1.0
RMND5B,0.0,0.0,1.0
SMIM8,0.0,0.0,1.0
SDHAF4,0.0,0.0,1.0
WDR46,2.0,2.0,1.0
TXNDC11,0.0,0.0,1.0
CASP6,3.0,3.0,1.0
VTI1B,1.0,1.0,1.0
WDR44,0.0,0.0,1.0
PIEZO1,0.0,0.0,1.0
DEFB116,1.0,1.0,1.0
CDKN2AIPNL,0.0,0.0,1.0
GLIPR1L2,0.0,0.0,1.0
RPL31,12.0,12.0,1.0
STAMBP,1.0,1.0,1.0
MDC1,5.0,5.0,1.0
PCTP,1.0,1.0,1.0
GOPC,1.0,1.0,1.0
FOPNL,0.0,0.0,1.0
GTF2E1,6.0,6.0,1.0
NCKAP1L,3.0,3.0,1.0
DENND5B,1.0,1.0,1.0
GABPB1,1.0,1.0,1.0
SGK1,1.0,1.0,1.0
RABEP1,1.0,1.0,1.0
CLPTM1,0.0,0.0,1.0
RAPGEF6,0.0,0.0,1.0
N6AMT1,2.0,2.0,1.0
NUS1,0.0,0.0,1.0
TNFRSF13C,1.0,1.0,1.0
DNAJB12,0.0,0.0,1.0
MCTS1,0.0,0.0,1.0
PRRG2,0.0,0.0,1.0
ADSL,1.0,1.0,1.0
SFMBT1,0.0,0.0,1.0
MAGED2,1.0,1.0,1.0
AGFG1,1.0,1.0,1.0
MDM4,5.0,5.0,1.0
MAGEE1,0.0,0.0,1.0
CSMD1,0.0,0.0,1.0
TUT1,0.0,0.0,1.0
SHPRH,1.0,1.0,1.0
KHDC1L,0.0,0.0,1.0
LRRCC1,0.0,0.0,1.0
RMI2,4.0,4.0,1.0
SLC6A9,1.0,1.0,1.0
DNAJC24,0.0,0.0,1.0
PRPF4B,0.0,0.0,1.0
ABHD10,0.0,0.0,1.0
ARMCX2,0.0,0.0,1.0
SMCHD1,0.0,0.0,1.0
RGMA,0.0,0.0,1.0
GTPBP3,1.0,1.0,1.0
RHOBTB1,1.0,1.0,1.0
RFX5,0.0,0.0,1.0
RHOU,2.0,2.0,1.0
PDE7A,0.0,0.0,1.0
TAF1B,7.0,7.0,1.0
RTN4R,0.0,0.0,1.0
IGF2R,4.0,4.0,1.0
MRPL49,3.0,3.0,1.0
REXO1,0.0,0.0,1.0
NECAP1,2.0,2.0,1.0
ECHDC3,0.0,0.0,1.0
PIAS3,6.0,6.0,1.0
LIPC,1.0,1.0,1.0
CYTH1,1.0,1.0,1.0
BCL9,1.0,1.0,1.0
ABHD15,0.0,0.0,1.0
ATP2B1,3.0,3.0,1.0
USP53,0.0,0.0,1.0
WEE1,4.0,4.0,1.0
UBTF,6.0,6.0,1.0
LILRB2,2.0,2.0,1.0
TIMM17B,1.0,1.0,1.0
TNC,5.0,5.0,1.0
PCSK1,4.0,4.0,1.0
PGBD2,0.0,0.0,1.0
H3F3B,0.0,0.0,1.0
FGFR1OP2,1.0,1.0,1.0
NUDC,4.0,4.0,1.0
L3MBTL1,1.0,1.0,1.0
NOP58,3.0,3.0,1.0
TBC1D14,1.0,1.0,1.0
TMTC4,0.0,0.0,1.0
DSTYK,0.0,0.0,1.0
CTSF,1.0,1.0,1.0
NRDE2,0.0,0.0,1.0
KIAA0513,0.0,0.0,1.0
MCM2,4.0,4.0,1.0
RAD9A,5.0,5.0,1.0
WLS,1.0,1.0,1.0
XPO7,0.0,0.0,1.0
FN3KRP,0.0,0.0,1.0
TTC9C,0.0,0.0,1.0
FAM136A,0.0,0.0,1.0
CCR10,1.0,1.0,1.0
GTPBP4,0.0,0.0,1.0
DPF1,0.0,0.0,1.0
TBC1D5,0.0,0.0,1.0
RBM47,0.0,0.0,1.0
NR2C1,2.0,2.0,1.0
HYKK,1.0,1.0,1.0
SDE2,0.0,0.0,1.0
PPP1CB,5.0,5.0,1.0
ZNF490,0.0,0.0,1.0
WASF3,2.0,2.0,1.0
LRP8,2.0,2.0,1.0
HSPE1,0.0,0.0,1.0
NME4,1.0,1.0,1.0
TFB1M,2.0,2.0,1.0
SLC8B1,1.0,1.0,1.0
SMPDL3A,0.0,0.0,1.0
THOC6,3.0,3.0,1.0
FXYD1,2.0,2.0,1.0
FAM219B,0.0,0.0,1.0
RNLS,1.0,1.0,1.0
VAPB,1.0,1.0,1.0
MRPL44,3.0,3.0,1.0
NAIP,0.0,0.0,1.0
ANP32A,1.0,1.0,1.0
KLF13,0.0,0.0,1.0
ICK,0.0,0.0,1.0
ME1,1.0,1.0,1.0
G6PC3,1.0,1.0,1.0
NECAP2,1.0,1.0,1.0
IQSEC1,0.0,0.0,1.0
CCDC151,0.0,0.0,1.0
TCN2,3.0,3.0,1.0
TRPC4,2.0,2.0,1.0
SYNRG,0.0,0.0,1.0
CPEB3,0.0,0.0,1.0
ALYREF,7.0,7.0,1.0
HID1,0.0,0.0,1.0
KLHL22,2.0,2.0,1.0
LSM10,3.0,3.0,1.0
MXD1,0.0,0.0,1.0
ACAD10,0.0,0.0,1.0
RRP36,2.0,2.0,1.0
ELL3,1.0,1.0,1.0
PTPRG,0.0,0.0,1.0
ANKRD28,1.0,1.0,1.0
DENND6B,1.0,1.0,1.0
FBXL13,2.0,2.0,1.0
SNW1,9.0,9.0,1.0
RUVBL2,1.0,1.0,1.0
TBC1D1,1.0,1.0,1.0
UAP1L1,0.0,0.0,1.0
CWC25,1.0,1.0,1.0
CRK,8.0,8.0,1.0
CACNB1,4.0,4.0,1.0
YIPF4,0.0,0.0,1.0
HAUS4,5.0,5.0,1.0
SDS,1.0,1.0,1.0
STRN,0.0,0.0,1.0
RRP15,0.0,0.0,1.0
TMEM179B,1.0,1.0,1.0
KEAP1,3.0,3.0,1.0
CDC37,2.0,2.0,1.0
ZXDA,0.0,0.0,1.0
VEZT,0.0,0.0,1.0
RGL4,0.0,0.0,1.0
RAD21,7.0,7.0,1.0
AGO4,13.0,13.0,1.0
TTC14,0.0,0.0,1.0
EP300,31.0,31.0,1.0
SF3B6,2.0,2.0,1.0
TBC1D10A,1.0,1.0,1.0
SIRT6,2.0,2.0,1.0
ARID3B,0.0,0.0,1.0
CREB1,12.0,12.0,1.0
FAM102B,0.0,0.0,1.0
ZNF92,0.0,0.0,1.0
SLC4A1AP,0.0,0.0,1.0
ABHD13,0.0,0.0,1.0
EFR3A,0.0,0.0,1.0
CYB5D1,0.0,0.0,1.0
CAPNS1,2.0,2.0,1.0
TRIM65,0.0,0.0,1.0
NDUFA2,1.0,1.0,1.0
RAB21,2.0,2.0,1.0
SIRT7,0.0,0.0,1.0
RNF31,2.0,2.0,1.0
EFNA4,1.0,1.0,1.0
FAM171A1,0.0,0.0,1.0
NFKBIA,12.0,12.0,1.0
FOXE3,0.0,0.0,1.0
ACTR3,3.0,3.0,1.0
AIP,2.0,2.0,1.0
DCAF15,0.0,0.0,1.0
WRAP53,1.0,1.0,1.0
STK24,0.0,0.0,1.0
FAM160A2,0.0,0.0,1.0
ZMYM4,0.0,0.0,1.0
IL21R,1.0,1.0,1.0
COBL,0.0,0.0,1.0
TIPRL,0.0,0.0,1.0
SOX30,0.0,0.0,1.0
HTRA2,0.0,0.0,1.0
PIWIL4,1.0,1.0,1.0
OGT,2.0,2.0,1.0
GPR153,0.0,0.0,1.0
CLSTN1,0.0,0.0,1.0
ATP6V1G1,3.0,3.0,1.0
EFHB,0.0,0.0,1.0
VAMP2,15.0,15.0,1.0
SP100,1.0,1.0,1.0
SECISBP2L,0.0,0.0,1.0
RNF216,1.0,1.0,1.0
PCBD1,1.0,1.0,1.0
DGKD,0.0,0.0,1.0
TECPR2,0.0,0.0,1.0
COX7C,1.0,1.0,1.0
CAMK2B,3.0,3.0,1.0
ETV6,0.0,0.0,1.0
TMEM186,0.0,0.0,1.0
RNF167,0.0,0.0,1.0
IL15RA,1.0,1.0,1.0
PITPNM1,1.0,1.0,1.0
JAG2,6.0,6.0,1.0
SETD1A,2.0,2.0,1.0
NDUFAF4,1.0,1.0,1.0
HAT1,1.0,1.0,1.0
B4GALT4,2.0,2.0,1.0
ATAD2B,0.0,0.0,1.0
UNC119,0.0,0.0,1.0
PLIN2,1.0,1.0,1.0
ZCCHC9,0.0,0.0,1.0
RET,1.0,1.0,1.0
BACE2,0.0,0.0,1.0
NBPF3,0.0,0.0,1.0
RRP1B,0.0,0.0,1.0
FRMD8,0.0,0.0,1.0
ARID4B,2.0,2.0,1.0
INTS1,1.0,1.0,1.0
GJC1,2.0,2.0,1.0
CEBPA,1.0,1.0,1.0
FCRLB,0.0,0.0,1.0
CMTR2,0.0,0.0,1.0
PAAF1,0.0,0.0,1.0
ANKS1A,0.0,0.0,1.0
TMEM106C,0.0,0.0,1.0
CCDC97,0.0,0.0,1.0
AGTRAP,1.0,1.0,1.0
RNF170,0.0,0.0,1.0
MRGBP,1.0,1.0,1.0
MYL4,1.0,1.0,1.0
AGL,2.0,2.0,1.0
NFKBIE,1.0,1.0,1.0
DDX3X,1.0,1.0,1.0
PIP4K2A,4.0,4.0,1.0
SLC25A23,0.0,0.0,1.0
P2RX4,1.0,1.0,1.0
KANSL3,1.0,1.0,1.0
RDH14,1.0,1.0,1.0
TRIM26,0.0,0.0,1.0
ABI2,2.0,2.0,1.0
ZNF10,0.0,0.0,1.0
EIF4G1,11.0,11.0,1.0
ATP13A3,0.0,0.0,1.0
SEMA4A,1.0,1.0,1.0
LIX1L,0.0,0.0,1.0
ELL2,1.0,1.0,1.0
MSL2,1.0,1.0,1.0
HVCN1,2.0,2.0,1.0
SYT3,0.0,0.0,1.0
POLR3GL,6.0,6.0,1.0
LYPD3,0.0,0.0,1.0
METTL25,0.0,0.0,1.0
POLE3,11.0,11.0,1.0
RLF,0.0,0.0,1.0
CD82,0.0,0.0,1.0
MED1,3.0,3.0,1.0
RBM39,0.0,0.0,1.0
THNSL2,0.0,0.0,1.0
ZNF610,0.0,0.0,1.0
MTMR12,1.0,1.0,1.0
MOK,0.0,0.0,1.0
POMP,0.0,0.0,1.0
RELL1,0.0,0.0,1.0
CDH20,0.0,0.0,1.0
GNL1,0.0,0.0,1.0
HIST1H4C,0.0,0.0,1.0
EMC7,0.0,0.0,1.0
EIF2S3,6.0,6.0,1.0
RBFA,0.0,0.0,1.0
ALK,0.0,0.0,1.0
SERPINB6,2.0,2.0,1.0
TTC29,0.0,0.0,1.0
SRCAP,0.0,0.0,1.0
EMC6,0.0,0.0,1.0
LIN52,2.0,2.0,1.0
NOTCH2,7.0,7.0,1.0
SRP54,1.0,1.0,1.0
ENPP5,0.0,0.0,1.0
TEX10,1.0,1.0,1.0
DTWD1,0.0,0.0,1.0
UBAC1,1.0,1.0,1.0
GSKIP,0.0,0.0,1.0
EVI5L,0.0,0.0,1.0
MYADM,0.0,0.0,1.0
SUMO4,0.0,0.0,1.0
PSG3,0.0,0.0,1.0
ITPRIP,0.0,0.0,1.0
DSE,1.0,1.0,1.0
CCDC84,0.0,0.0,1.0
TMEM199,0.0,0.0,1.0
PSMB8,46.0,46.0,1.0
UCK1,1.0,1.0,1.0
ZNF816,0.0,0.0,1.0
CPNE1,1.0,1.0,1.0
KIZ,0.0,0.0,1.0
SLC39A3,1.0,1.0,1.0
SOX13,1.0,1.0,1.0
DCTN1,9.0,9.0,1.0
GNPAT,2.0,2.0,1.0
FIGNL1,0.0,0.0,1.0
PINK1,1.0,1.0,1.0
USP19,1.0,1.0,1.0
SIN3B,2.0,2.0,1.0
ACTRT1,0.0,0.0,1.0
CHD1,1.0,1.0,1.0
RAB33B,3.0,3.0,1.0
YRDC,0.0,0.0,1.0
CYB5B,0.0,0.0,1.0
PRKAR2A,6.0,6.0,1.0
GANAB,1.0,1.0,1.0
FAM229B,0.0,0.0,1.0
ANAPC2,9.0,9.0,1.0
TTC37,1.0,1.0,1.0
ZC3HAV1L,0.0,0.0,1.0
TARM1,1.0,1.0,1.0
BCCIP,0.0,0.0,1.0
TNFAIP3,4.0,4.0,1.0
SESN1,1.0,1.0,1.0
LDLR,4.0,4.0,1.0
TBC1D4,1.0,1.0,1.0
HMGN3,0.0,0.0,1.0
CAMK1,0.0,0.0,1.0
PATE1,0.0,0.0,1.0
TMEM202,0.0,0.0,1.0
SLC25A43,0.0,0.0,1.0
IFFO2,0.0,0.0,1.0
ZNF138,0.0,0.0,1.0
RAET1E,1.0,1.0,1.0
MLST8,9.0,9.0,1.0
IMPDH1,2.0,2.0,1.0
MRPL4,3.0,3.0,1.0
POLR3K,6.0,6.0,1.0
ARHGEF10L,3.0,3.0,1.0
RAB24,2.0,2.0,1.0
IKBKB,19.0,19.0,1.0
GUCA1C,0.0,0.0,1.0
ELMOD3,0.0,0.0,1.0
PIGM,1.0,1.0,1.0
AGO3,13.0,13.0,1.0
PNKP,1.0,1.0,1.0
EIF2AK1,0.0,0.0,1.0
LIN9,2.0,2.0,1.0
ARFGAP3,2.0,2.0,1.0
ZNF253,0.0,0.0,1.0
NR2F2,0.0,0.0,1.0
WWP1,3.0,3.0,1.0
CGRRF1,0.0,0.0,1.0
COMMD8,1.0,1.0,1.0
TBCCD1,0.0,0.0,1.0
SFR1,0.0,0.0,1.0
CHURC1,0.0,0.0,1.0
N4BP2L1,0.0,0.0,1.0
CSNK1E,7.0,7.0,1.0
PSMD8,46.0,46.0,1.0
FSIP1,0.0,0.0,1.0
SCRN3,0.0,0.0,1.0
REV3L,3.0,3.0,1.0
RASAL1,2.0,2.0,1.0
FAN1,1.0,1.0,1.0
EFCAB6,0.0,0.0,1.0
FCER1G,4.0,4.0,1.0
ZNF324,0.0,0.0,1.0
KAT6B,1.0,1.0,1.0
PPIE,5.0,5.0,1.0
DARS,2.0,2.0,1.0
YPEL3,0.0,0.0,1.0
ERGIC2,0.0,0.0,1.0
PIGW,1.0,1.0,1.0
TMEM140,0.0,0.0,1.0
RBL1,5.0,5.0,1.0
BIRC3,7.0,7.0,1.0
POLR1B,6.0,6.0,1.0
NQO2,0.0,0.0,1.0
GOSR1,2.0,2.0,1.0
RBM43,0.0,0.0,1.0
EIF4A3,8.0,8.0,1.0
SYPL1,0.0,0.0,1.0
DCLRE1A,1.0,1.0,1.0
PPM1N,0.0,0.0,1.0
RAB42,1.0,1.0,1.0
SOWAHC,0.0,0.0,1.0
CTNNBL1,1.0,1.0,1.0
ZNF280C,0.0,0.0,1.0
TTLL3,1.0,1.0,1.0
APPL2,0.0,0.0,1.0
PTGS1,2.0,2.0,1.0
NAGK,0.0,0.0,1.0
FZD3,2.0,2.0,1.0
CUL5,3.0,3.0,1.0
IDH3B,1.0,1.0,1.0
TRABD,0.0,0.0,1.0
CYB5R3,2.0,2.0,1.0
ZFP62,0.0,0.0,1.0
PGLYRP2,0.0,0.0,1.0
GLRX2,0.0,0.0,1.0
IMP3,2.0,2.0,1.0
PDCD2,0.0,0.0,1.0
TRMT1L,0.0,0.0,1.0
MOB3C,0.0,0.0,1.0
PTPN18,1.0,1.0,1.0
FRAT1,1.0,1.0,1.0
NOC4L,2.0,2.0,1.0
RPF2,0.0,0.0,1.0
KLF7,0.0,0.0,1.0
RPL41,12.0,12.0,1.0
SRP9,1.0,1.0,1.0
SAMD12,0.0,0.0,1.0
NRAS,38.0,38.0,1.0
MPL,0.0,0.0,1.0
SMC1A,7.0,7.0,1.0
OR4D2,1.0,1.0,1.0
TAF15,6.0,6.0,1.0
KATNA1,0.0,0.0,1.0
GSTCD,0.0,0.0,1.0
MTA1,4.0,4.0,1.0
DSC1,2.0,2.0,1.0
ESYT1,1.0,1.0,1.0
KLHL34,0.0,0.0,1.0
DEF8,0.0,0.0,1.0
CD79B,2.0,2.0,1.0
ADSSL1,1.0,1.0,1.0
CD19,5.0,5.0,1.0
CEP41,5.0,5.0,1.0
LIG4,2.0,2.0,1.0
SF3B2,2.0,2.0,1.0
MAP2K1,14.0,14.0,1.0
TMEM230,0.0,0.0,1.0
VPS41,0.0,0.0,1.0
AGAP6,0.0,0.0,1.0
CRCP,6.0,6.0,1.0
SLC2A11,1.0,1.0,1.0
FAM118B,0.0,0.0,1.0
GRSF1,0.0,0.0,1.0
MTHFS,1.0,1.0,1.0
NSDHL,0.0,0.0,1.0
GNG2,19.0,19.0,1.0
PPP2R5A,19.0,19.0,1.0
B3GALNT2,0.0,0.0,1.0
ABHD14A,0.0,0.0,1.0
COA3,0.0,0.0,1.0
HSPA5,4.0,4.0,1.0
AUTS2,1.0,1.0,1.0
PPP1R21,0.0,0.0,1.0
MANEA,1.0,1.0,1.0
NCLN,0.0,0.0,1.0
TMEM185B,0.0,0.0,1.0
CIC,0.0,0.0,1.0
PXYLP1,0.0,0.0,1.0
FXR1,1.0,1.0,1.0
CLEC17A,0.0,0.0,1.0
BCAS2,1.0,1.0,1.0
COL5A1,1.0,1.0,1.0
USPL1,0.0,0.0,1.0
SNRPB2,1.0,1.0,1.0
FAM83F,0.0,0.0,1.0
HEBP1,1.0,1.0,1.0
TP53I11,0.0,0.0,1.0
FAM131A,0.0,0.0,1.0
KIAA0355,0.0,0.0,1.0
ANKMY1,0.0,0.0,1.0
PHF6,0.0,0.0,1.0
GPR68,0.0,0.0,1.0
RPS28,15.0,15.0,1.0
DNAJC28,0.0,0.0,1.0
TMEM126B,1.0,1.0,1.0
ZC3H10,0.0,0.0,1.0
SKIL,1.0,1.0,1.0
PSMD10,46.0,46.0,1.0
ABHD17A,0.0,0.0,1.0
ERAP1,1.0,1.0,1.0
ABCB10,1.0,1.0,1.0
VARS2,1.0,1.0,1.0
ELF4,0.0,0.0,1.0
YWHAH,4.0,4.0,1.0
GPR160,0.0,0.0,1.0
DAPK1,1.0,1.0,1.0
CTNND1,2.0,2.0,1.0
AATF,1.0,1.0,1.0
DGKE,0.0,0.0,1.0
DVL3,5.0,5.0,1.0
DNPEP,0.0,0.0,1.0
PARP10,1.0,1.0,1.0
NEK11,0.0,0.0,1.0
PRPSAP2,0.0,0.0,1.0
RBMY1B,0.0,0.0,1.0
SHQ1,0.0,0.0,1.0
ECH1,0.0,0.0,1.0
ASH1L,1.0,1.0,1.0
BTG1,0.0,0.0,1.0
ZNF672,0.0,0.0,1.0
SMG1,1.0,1.0,1.0
TIGD6,0.0,0.0,1.0
KLHL32,0.0,0.0,1.0
TMF1,1.0,1.0,1.0
EXOC6,3.0,3.0,1.0
KCTD11,0.0,0.0,1.0
DAPK3,1.0,1.0,1.0
KIF5A,5.0,5.0,1.0
YBX3,0.0,0.0,1.0
KLHDC10,0.0,0.0,1.0
HSPA4,1.0,1.0,1.0
CTR9,3.0,3.0,1.0
TOMM22,2.0,2.0,1.0
FARP2,1.0,1.0,1.0
SLC25A3,0.0,0.0,1.0
BBX,0.0,0.0,1.0
RPL17,12.0,12.0,1.0
KLHL26,0.0,0.0,1.0
CDK4,9.0,9.0,1.0
PLEK2,0.0,0.0,1.0
RAD18,2.0,2.0,1.0
CDC42,17.0,17.0,1.0
ACOT4,1.0,1.0,1.0
KLHL12,1.0,1.0,1.0
PPL,2.0,2.0,1.0
HPS5,0.0,0.0,1.0
HELQ,0.0,0.0,1.0
PEX2,1.0,1.0,1.0
LASP1,0.0,0.0,1.0
APOOL,2.0,2.0,1.0
FOXP1,0.0,0.0,1.0
B4GALT1,6.0,6.0,1.0
CTNNA1,3.0,3.0,1.0
LYRM9,0.0,0.0,1.0
MTHFD1,1.0,1.0,1.0
SLC27A1,2.0,2.0,1.0
RELT,0.0,0.0,1.0
ARL17A,0.0,0.0,1.0
MRPL54,3.0,3.0,1.0
RRAGD,5.0,5.0,1.0
RAB8B,3.0,3.0,1.0
SS18,0.0,0.0,1.0
ZNF586,0.0,0.0,1.0
EIF6,0.0,0.0,1.0
DHTKD1,0.0,0.0,1.0
CENPC,5.0,5.0,1.0
ACTR2,4.0,4.0,1.0
PDXDC1,0.0,0.0,1.0
NEK8,0.0,0.0,1.0
PDGFB,4.0,4.0,1.0
PSMA4,46.0,46.0,1.0
CCNY,0.0,0.0,1.0
ZNF439,0.0,0.0,1.0
CDK3,0.0,0.0,1.0
GGPS1,1.0,1.0,1.0
MRPS16,3.0,3.0,1.0
SUMO1,20.0,20.0,1.0
FAM210A,0.0,0.0,1.0
POC5,0.0,0.0,1.0
GATA2,1.0,1.0,1.0
DLAT,1.0,1.0,1.0
TSPAN18,0.0,0.0,1.0
BCAR3,0.0,0.0,1.0
EFCAB11,0.0,0.0,1.0
OTOR,0.0,0.0,1.0
BTK,7.0,7.0,1.0
DNAJC8,1.0,1.0,1.0
GMEB1,0.0,0.0,1.0
TCEANC2,0.0,0.0,1.0
RPP38,2.0,2.0,1.0
ADPRHL2,1.0,1.0,1.0
ZNF496,0.0,0.0,1.0
UHRF1BP1L,0.0,0.0,1.0
APLP2,3.0,3.0,1.0
ATP7A,3.0,3.0,1.0
CNIH2,2.0,2.0,1.0
COG8,3.0,3.0,1.0
PFKP,0.0,0.0,1.0
PHB2,1.0,1.0,1.0
LARP1B,0.0,0.0,1.0
BEX4,0.0,0.0,1.0
ALG1,0.0,0.0,1.0
BOLA3,0.0,0.0,1.0
DTX3,0.0,0.0,1.0
ATAD5,0.0,0.0,1.0
HNRNPA0,1.0,1.0,1.0
CENPL,5.0,5.0,1.0
TRAPPC9,2.0,2.0,1.0
MPRIP,1.0,1.0,1.0
PEX13,1.0,1.0,1.0
VPS4B,2.0,2.0,1.0
METTL9,0.0,0.0,1.0
